task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
80	64/5a9ed7	17017	similarity (29)	COMPLETED	0	2015-05-10 11:40:03.864	5.6s	1.8s	45.0%	111.4 MB	251.8 MB	111.4 MB	251.8 MB	810 KB	19.3 KB	362	474	5553	1792	116768768	264048640	116776960	264056832	829484	19728
82	cd/5301e3	17442	similarity (31)	COMPLETED	0	2015-05-10 11:40:04.144	5.5s	980ms	41.0%	109.7 MB	250.1 MB	110 MB	250.5 MB	613.7 KB	14.2 KB	357	476	5512	980	114987008	262209536	115318784	262647808	628410	14589
91	16/ef5161	19147	similarity (40)	COMPLETED	0	2015-05-10 11:40:09.379	397ms	316ms	2.0%	35.6 MB	150.2 MB	35.7 MB	150.2 MB	265.3 KB	9.2 KB	231	478	397	316	37380096	157519872	37384192	157523968	271684	9373
92	c7/dac3f4	19185	similarity (41)	COMPLETED	0	2015-05-10 11:40:09.418	365ms	245ms	2.0%	35.7 MB	150.2 MB	35.7 MB	150.2 MB	299.7 KB	9.3 KB	219	469	365	245	37404672	157499392	37408768	157503488	306844	9527
94	81/a79b28	19530	similarity (43)	COMPLETED	0	2015-05-10 11:40:09.776	226ms	139ms	0.0%	35.5 MB	150 MB	35.5 MB	150 MB	108.6 KB	6.8 KB	192	468	226	139	37183488	157245440	37187584	157249536	111254	7014
95	64/b41b94	19535	similarity (44)	COMPLETED	0	2015-05-10 11:40:09.783	279ms	186ms	0.0%	35.5 MB	150 MB	35.5 MB	150 MB	172.7 KB	7.7 KB	223	472	279	186	37224448	157245440	37228544	157249536	176878	7863
84	64/443b24	17985	similarity (33)	COMPLETED	0	2015-05-10 11:40:04.773	5.5s	682ms	40.0%	109.3 MB	249.9 MB	109.3 MB	249.9 MB	583 KB	13.7 KB	355	474	5477	682	114630656	262049792	114638848	262062080	596993	14032
96	97/6ddfa2	19728	similarity (45)	COMPLETED	0	2015-05-10 11:40:10.002	399ms	334ms	3.0%	72 MB	199.4 MB	72 MB	199.4 MB	319.4 KB	9.9 KB	292	475	399	334	75452416	209125376	75460608	209133568	327026	10151
87	d0/c1dbbf	18233	similarity (36)	COMPLETED	0	2015-05-10 11:40:08.303	5.5s	1.4s	40.0%	110.6 MB	251.1 MB	110.7 MB	251.2 MB	845.7 KB	17.6 KB	357	475	5484	1370	116023296	263344128	116031488	263352320	865969	18000
88	05/fe0dc1	18450	similarity (37)	COMPLETED	0	2015-05-10 11:40:08.528	5.5s	498ms	22.0%	108.7 MB	249.1 MB	109 MB	249.4 MB	415 KB	11.3 KB	292	476	5474	498	114008064	261189632	114298880	261529600	425003	11588
75	42/b8c95b	16403	similarity (24)	COMPLETED	0	2015-05-10 11:40:03.528	10.7s	7.2s	92.0%	116.6 MB	257.1 MB	116.7 MB	257.1 MB	1.4 MB	27.5 KB	568	488	10715	7183	122314752	269586432	122322944	269594624	1519737	28189
89	16/6a9b82	18709	similarity (38)	COMPLETED	0	2015-05-10 11:40:08.767	5.5s	785ms	40.0%	109.3 MB	249.7 MB	109.6 MB	250.1 MB	538.5 KB	13.2 KB	292	476	5479	785	114630656	261824512	114941952	262254592	551402	13470
90	39/84c12a	18949	similarity (39)	COMPLETED	0	2015-05-10 11:40:09.119	5.5s	404ms	21.0%	108.5 MB	248.9 MB	108.7 MB	249.1 MB	939 KB	682.6 KB	513	801	5450	404	113758208	260984832	113975296	261173248	961541	698986
93	6b/740df0	19401	similarity (42)	COMPLETED	0	2015-05-10 11:40:09.656	5.5s	944ms	43.0%	109.6 MB	249.9 MB	109.9 MB	250.3 MB	594 KB	14 KB	357	476	5516	944	114892800	262025216	115216384	262488064	608263	14308
97	3d/ff89b2	19782	similarity (46)	COMPLETED	0	2015-05-10 11:40:10.062	5.5s	1.8s	40.0%	110.6 MB	251.2 MB	110.6 MB	251.2 MB	852.7 KB	17.8 KB	426	478	5478	1828	116002816	263438336	116011008	263446528	873213	18203
86	90/edcb7a	18225	similarity (35)	COMPLETED	0	2015-05-10 11:40:08.275	10.6s	5.7s	41.0%	113.3 MB	254 MB	113.3 MB	254 MB	5.1 MB	3.8 MB	1547	1484	10572	5744	118792192	266293248	118800384	266301440	5370206	3967953
98	0d/d8438b	20216	matrix (1)	COMPLETED	0	2015-05-10 11:40:18.920	213ms	186ms	-	-	-	-	-	-	-	-	-	213	186	-	-	-	-	-	-
